obo_id	count	delimiter	name
FF:0000172	3	0	human smooth muscle cell of coronary artery sample
FF:0000575	3	0	human Monocyte-derived macrophages 3h after LPS treatment sample
UBERON:0001529	3	0	brachiocephalic artery
FF:0000593	3	0	human Saos2 osteosarcoma cell line 0min after induction of calcification with ascorbate and BPG sample
FF:0000730	3	0	human melanocyte (MC) sample
FF:0000544	3	0	human H9 Embryoid body cells 34 days after melanocytic induction sample
FF:0000135	3	0	human peripheral blood mononuclear cell sample
FF:0000602	3	0	human Saos2 osteosarcoma cell line 3h after induction of calcification with ascorbate and BPG sample
FF:0000521	3	0	human K562 erythroblastic leukemia line 2hr after treatment with hemin sample
CL:1000428	3	0	stem cell of epidermis
DOID:0060084	3	1	cell type benign neoplasm
CL:1000448	3	0	epithelial cell of sweat gland
FF:0011227	3	0	human ES cells differentiated towards cardiomyocyte- day8 sample
FF:0100811	3	0	ovary cancer cell line sample
FF:0000590	3	0	human Monocyte-derived macrophages 36h after LPS treatment sample
FF:0000013	3	0	human basophil sample
FF:0000546	3	0	human Aortic Smooth Muscle cells 0min after treatment with FGF2 sample
FF:0000372	3	1	22 hr sample
UBERON:0002456	3	0	internal thoracic artery
FF:0011134	3	0	human Hep-2 cells treated with Streptococci strain JRS4 sample
FF:0100729	3	0	carcinoid cell sample
FF:0000076	3	0	hepatic sinusoidal endothelial cell sample
FF:0010153	3	0	hippocampus - adult sample
FF:0102060	3	0	bronchioalveolar carcinoma cell sample
FF:0000583	3	0	human Monocyte-derived macrophages 12h after LPS treatment sample
DOID:3856	3	1	male reproductive organ cancer
CL:0002304	3	0	non-pigmented ciliary epithelial cell
CL:0002623	3	0	acinar cell of salivary gland
FF:0000529	3	0	human K562 erythroblastic leukemia line 48hr after treatment with hemin sample
UBERON:0004054	3	0	internal male genitalia
FF:0011108	3	0	human CD14-positive monocytes - treated with lipopolysaccharide sample
UBERON:0001949	3	0	gingival epithelium
CL:0002144	3	0	capillary endothelial cell
DOID:3350	3	1	mesenchymal cell neoplasm
FF:0010158	3	0	human substantia nigra - adult donor sample
FF:0000523	3	0	human K562 erythroblastic leukemia line 3hr after treatment with hemin sample
FF:0000701	3	0	human mesenchymal stem cells adipose derived, 24 hours after adipogenic induction sample
CL:0000771	3	0	eosinophil
FF:0000453	3	0	human MCF7 breast cancer cell line 4h after HRG treatment sample
FF:0011444	3	0	CD14-positive monocytes - treated with Trehalose dimycolate (TDM) sample
FF:0000628	3	0	Bacillus Calmette-Guerin treatment sample
UBERON:0002062	3	0	endocardial cushion
UBERON:0001820	3	0	sweat gland
FF:0000173	3	0	human smooth muscle cell of the internal thoracic artery sample
FF:0010014	3	0	human colon - adult sample
FF:0000419	3	0	human Lymphatic Endothelial cells 3h after VEGFC treatment sample
FF:0000557	3	0	human Aortic Smooth Muscle cells 15min after treatment with IL1b sample
UBERON:0015238	3	0	pineal complex
FF:0000425	3	0	human Lymphatic Endothelial cells 8h after VEGFC treatment sample
CL:0000650	3	0	mesangial cell
CL:0002588	3	0	smooth muscle cell of the umbilical vein
FF:0011472	3	0	human epitheloid carcinoma cell line: HelaS3 ENCODE sample
FF:0010159	3	0	human spinal cord - adult sample
FF:0000581	3	0	human Monocyte-derived macrophages 8h after LPS treatment sample
CL:0000386	3	0	attachment cell
FF:0000091	3	0	human leptomeningeal cell sample
CL:0002566	3	0	dark melanocyte
CL:0000746	3	0	cardiac muscle cell
FF:0010038	3	0	human medulla oblongata - adult sample
FF:0000514	3	0	human K562 erythroblastic leukemia line 0min after treatment with hemin sample
FF:0000395	3	1	27 days sample
FF:0000412	3	0	human Lymphatic Endothelial cells 30min after VEGFC treatment sample
FF:0000542	3	0	human H9 Embryoid body cells 27 days after melanocytic induction sample
UBERON:0002419	3	0	skin gland
FF:0000533	3	0	human H9 Embryoid body cells 1 day after melanocytic induction sample
CL:0002541	3	0	chorionic membrane mesenchymal stem cell
FF:0102205	3	0	large cell lung cancer cell line sample
FF:0000437	3	0	human MCF7 breast cancer cell line 4h after EGF1 treatment sample
CL:0000575	3	0	corneal epithelial cell
FF:0000608	3	0	human Saos2 osteosarcoma cell line 14d after induction of calcification with ascorbate and BPG sample
FF:0000377	3	1	96 hr sample
FF:0000446	3	0	human MCF7 breast cancer cell line 1hr after HRG treatment sample
CL:0002618	3	0	endothelial cell of umbilical vein
FF:0000056	3	0	human epithelial cell of esophagus sample
FF:0000525	3	0	human K562 erythroblastic leukemia line 4hr after treatment with hemin sample
CL:0002193	3	0	myelocyte
UBERON:0006853	3	0	renal cortex tubule
CL:0002582	3	0	visceral preadipocyte
FF:0010026	3	0	human testis - adult sample
FF:0000082	3	0	human epidermal keratinocyte sample
CL:1000615	3	0	kidney cortex tubule cell
UBERON:0001899	3	0	epithalamus
CL:0000594	3	0	skeletal muscle satellite cell
FF:0000370	3	1	18 hr sample
FF:0000451	3	0	human MCF7 breast cancer cell line 3h after HRG treatment sample
UBERON:0005408	3	0	circumventricular organ
FF:0000070	3	0	granulocyte macrophage progenitor cell sample
FF:0102058	3	0	non-small cell lung cancer cell sample
FF:0000397	3	1	30 days sample
FF:0000646	3	1	5 days sample
FF:0000690	3	0	human mesenchymal stem cells adipose derived, 0 minutes after adipogenic induction sample
FF:0000706	3	0	human mesenchymal stem cells adipose derived, 14 days after adipogenic induction sample
FF:0000054	3	0	human eosinophil sample
UBERON:0002424	3	0	oral epithelium
FF:0000039	3	0	human adipocyte of omentum tissue sample
FF:0000600	3	0	human Saos2 osteosarcoma cell line 2h after induction of calcification with ascorbate and BPG sample
FF:0000454	3	0	human MCF7 breast cancer cell line 5h after HRG treatment sample
CL:0000784	3	0	plasmacytoid dendritic cell
FF:0000550	3	0	human Aortic Smooth Muscle cells 1hr after treatment with FGF2 sample
FF:0011103	3	0	human CD14-positive monocytes - treated with BCG sample
FF:0000704	3	0	human mesenchymal stem cells adipose derived, 8 days after adipogenic induction sample
CL:0000388	3	0	tendon cell
FF:0011136	3	0	human migratory langerhans cells sample
FF:0000456	3	0	human MCF7 breast cancer cell line 7h after HRG treatment sample
DOID:4045	3	1	muscle cancer
FF:0000087	3	0	human Malassez derived epithelial cell sample
FF:0000177	3	0	human smooth muscle cell of umbilical vein sample
UBERON:0006267	3	0	notochordal plate
FF:0000045	3	0	human plasmacytoid dendritic cell sample
FF:0010040	3	0	human frontal lobe - adult sample
UBERON:0003891	3	0	stroma
FF:0011487	3	0	human locus coeruleus- adult sample
FF:0000443	3	0	human MCF7 breast cancer cell line 15min after HRG treatment sample
CL:0012000	3	0	astrocyte of the forebrain
DOID:3910	3	1	lung adenocarcinoma
DOID:127	3	1	leiomyoma
FF:0000174	3	0	human smooth muscle cell of pulmonary artery sample
FF:0101518	3	0	B-lymphoma cell line sample
FF:0000353	3	1	120 minutes sample
UBERON:0003978	3	0	valve
FF:0000277	3	0	human prostate stromal cell sample
UBERON:0002110	3	0	gallbladder
FF:0000536	3	0	human H9 Embryoid body cells 9 days after melanocytic induction sample
FF:0000522	3	0	human K562 erythroblastic leukemia line 2hr 30min after treatment with hemin sample
FF:0000417	3	0	human Lymphatic Endothelial cells 2h after VEGFC treatment sample
FF:0104802	3	0	bronchioloalveolar carcinoma cell sample
FF:0000424	3	0	human Lymphatic Endothelial cells 7h after VEGFC treatment sample
CL:0000623	3	0	natural killer cell
FF:0000605	3	0	human Saos2 osteosarcoma cell line 24h after induction of calcification with ascorbate and BPG sample
FF:0000577	3	0	human Monocyte-derived macrophages 4h after LPS treatment sample
UBERON:0003129	3	0	skull
FF:0000539	3	0	human H9 Embryoid body cells 18 days after melanocytic induction sample
FF:0102694	3	0	leiomyoma cell sample
FF:0000710	3	0	human Saos2 osteosarcoma cell line timecourse control sample
CL:0002166	3	0	epithelial cell of Malassez
FF:0000415	3	0	human Lymphatic Endothelial cells 80min  after VEGFC treatment sample
FF:0000160	3	0	human sebocyte sample
UBERON:0002081	3	0	cardiac atrium
FF:0000607	3	0	human Saos2 osteosarcoma cell line 7d after induction of calcification with ascorbate and BPG sample
UBERON:0001873	3	0	caudate nucleus
CL:0000355	3	0	multi-potent skeletal muscle stem cell
FF:0000520	3	0	human K562 erythroblastic leukemia line 1hr 40min after treatment with hemin sample
FF:0000433	3	0	human MCF7 breast cancer cell line 2h after EGF1 treatment sample
FF:0000579	3	0	human Monocyte-derived macrophages 6h after LPS treatment sample
FF:0000009	3	0	human amniotic epithelial cell sample
FF:0000165	3	0	human skeletal muscle satellite cell sample
FF:0000212	3	0	human basophil heparinase treated sample
UBERON:0010134	3	0	secretory circumventricular organ
UBERON:0001876	3	0	amygdala
FF:0000398	3	1	34 days sample
FF:0000563	3	0	human Aortic Smooth Muscle cells 4hr after treatment with IL1b sample
FF:0000428	3	0	human MCF7 breast cancer cell line 30min after EGF1 treatment sample
UBERON:2005260	3	0	fenestrated capillary
CL:0002605	3	0	astrocyte of the cerebral cortex
UBERON:0000007	3	0	pituitary gland
FF:0000592	3	0	human H9 Embryonic Stem cells sample
FF:0000280	3	0	human tenocyte sample
CL:0005012	3	0	multi-ciliated epithelial cell
FF:0000169	3	0	human smooth muscle cell of the brachiocephalic vasculature sample
FF:0011222	3	0	human ES cells differentiated towards cardiomyocyte- day3 sample
FF:0000170	3	0	human smooth muscle cell of the brain vasculature sample
FF:0000560	3	0	human Aortic Smooth Muscle cells 1hr after treatment with IL1b sample
FF:0000194	3	0	human astrocyte of the cerebral cortex sample
CL_0000056	3	0	myoblast
FF:0000599	3	0	human Saos2 osteosarcoma cell line 100min after induction of calcification with ascorbate and BPG sample
FF:0000705	3	0	human mesenchymal stem cells adipose derived, 12 days after adipogenic induction sample
FF:0000455	3	0	human MCF7 breast cancer cell line 6h after HRG treatment sample
UBERON:0003487	3	0	skin sebaceous gland
UBERON:0009664	3	0	gut mesentery
CL:2000021	3	0	sebaceous gland native cell
FF:0000535	3	0	human H9 Embryoid body cells 6 days after melanocytic induction sample
FF:0011224	3	0	human ES cells differentiated towards cardiomyocyte- day5 sample
FF:0000050	3	0	human microvascular endothelial cell sample
FF:0100599	3	0	Hep-G2 cell sample
CL:0002306	3	0	epithelial cell of proximal tubule
FF:0000548	3	0	human Aortic Smooth Muscle cells 30min after treatment with FGF2 sample
FF:0000606	3	0	human Saos2 osteosarcoma cell line 4d after induction of calcification with ascorbate and BPG sample
FF:0000569	3	0	human Monocyte-derived macrophages 45min after LPS treatment sample
UBERON:0005089	3	0	sweat gland placode
CL:0002564	3	0	nucleus pulposus cell of intervertebral disc
FF:0000183	3	0	human smooth muscle cell of prostate sample
FF:0000552	3	0	human Aortic Smooth Muscle cells 3hr after treatment with FGF2 sample
UBERON:0003835	3	0	abdominal segment blood vessel
CL:0002615	3	0	adipocyte of omentum tissue
UBERON:0005088	3	0	sebaceous gland placode
FF:0000090	3	0	human light melanocyte sample
FF:0000452	3	0	human MCF7 breast cancer cell line 3.5h after HRG treatment sample
UBERON:0005969	3	0	reticulum trabeculare
CL:0000317	3	0	sebum secreting cell
CL:0000377	3	0	tracheoblast
UBERON:0002095	3	0	mesentery
FF:0103225	3	0	neurilemoma cell line sample
FF:0000181	3	0	human smooth muscle of colon sample
FF:0000594	3	0	human Saos2 osteosarcoma cell line 15min after induction of calcification with ascorbate and BPG sample
FF:0102144	3	0	acute lymphoblastic leukemia cell line sample
FF:0000573	3	0	human Monocyte-derived macrophages 2h after LPS treatment sample
FF:0000154	3	0	human renal mesangial cell sample
UBERON:0016538	3	0	cortex of temporal lobe
FF:0000610	3	0	human Saos2 osteosarcoma cell line 28d after induction of calcification with ascorbate and BPG sample
UBERON:0005983	3	0	heart layer
UBERON:0001775	3	0	ciliary body
FF:0000098	3	0	human hepatic mesenchymal stem cell sample
FF:0000426	3	0	human MCF7 breast cancer cell line 0min after EGF1 treatment sample
FF:0000524	3	0	human K562 erythroblastic leukemia line 3hr 30min after treatment with hemin sample
CL:0002252	3	0	epithelial cell of esophagus
CL:0002262	3	0	endothelial cell of sinusoid
FF:0000011	3	0	human subcutaneous adipocyte sample
FF:0000269	3	0	human mesenchymal precursor cell of bone marrow sample
GS:0004	3	0	human CD4-positiveCD25-CD45RA- memory conventional T cells sample
FF:0000541	3	0	human H9 Embryoid body cells 24 days after melanocytic induction sample
UBERON:0008784	3	0	lower limb segment
UBERON:0000978	3	0	leg
FF:0000596	3	0	human Saos2 osteosarcoma cell line 45min after induction of calcification with ascorbate and BPG sample
FF:0000629	3	0	IFN and N-hexane treatment sample
CL:0000005	3	0	fibroblast neural crest derived
CL:0002521	3	0	subcutaneous fat cell
FF:0000278	3	0	human salivary acinar cell sample
CL:0002571	3	0	hepatic mesenchymal stem cell
UBERON:0001777	3	0	substantia propria of cornea
FF:0000376	3	1	72 hr sample
FF:0000693	3	0	human mesenchymal stem cells adipose derived, 45 minutes after adipogenic induction sample
CL:0002621	3	0	gingival epithelial cell
FF:0000038	3	0	human chorionic membrane stem cell sample
FF:0000650	3	1	11 days sample
FF:0102869	3	0	transitional cell carcinoma cell line sample
FF:0011106	3	0	human CD14-positive monocytes - treated with Group A streptococci sample
UBERON:0009751	3	0	cardiac mesenchyme
CL:1000280	3	0	smooth muscle cell of colon
FF:0000119	3	0	human natural killer cell sample
CL:0000767	3	0	basophil
FF:0101530	3	0	glioblastoma cell line sample
FF:0000077	3	0	hepatic stellate cell sample
FF:0000088	3	0	human mammary epithelial cell sample
UBERON:0001905	3	0	pineal body
FF:0000348	3	0	human neuron samples
FF:0000564	3	0	human Aortic Smooth Muscle cells 5hr after treatment with IL1b sample
FF:0000598	3	0	human Saos2 osteosarcoma cell line 80min after induction of calcification with ascorbate and BPG sample
UBERON:0006947	3	0	male genital duct
CL:0002579	3	0	omentum preadipocyte
FF:0000571	3	0	human Monocyte-derived macrophages 80min after LPS treatment sample
GS:0001	3	0	human CD4-positiveCD25-positiveCD45RA-positive naive regulatory T cells sample
FF:0000638	3	0	Streptococcus strain 5448 treatment sample
FF:0000440	3	0	human MCF7 breast cancer cell line 7h after EGF1 treatment sample
UBERON:0003210	3	0	blood-cerebrospinal fluid barrier
FF:0000545	3	0	human H9 Embryoid body cells 41 days after melanocytic induction sample
FF:0000418	3	0	human Lymphatic Endothelial cells 2.5h after VEGFC treatment sample
CL:0002619	3	0	adult endothelial progenitor cell
FF:0000631	3	0	trehalose dimycolate (TDM) treatment sample
FF:0000558	3	0	human Aortic Smooth Muscle cells 30min after treatment with IL1b sample
DOID:3069	3	1	astrocytoma
UBERON:0001281	3	0	hepatic sinusoid
CL:1000487	3	0	smooth muscle cell of prostate
DOID:1192	3	1	peripheral nervous system neoplasm
FF:0000567	3	0	human Monocyte-derived macrophages 15min after LPS treatment sample
CL:0002558	3	0	fibroblast of villous mesenchyme
UBERON:0004909	3	0	epithelium of gonad
FF:0011225	3	0	human ES cells differentiated towards cardiomyocyte- day6 sample
FF:0000422	3	0	human Lymphatic Endothelial cells 5h after VEGFC treatment sample
FF:0000538	3	0	human H9 Embryoid body cells 15 days after melanocytic induction sample
FF:0000189	3	0	human tracheal epithelial cell sample
CL:0000069	3	0	branched duct epithelial cell
FF:0000586	3	0	human Monocyte-derived macrophages 18h after LPS treatment sample
UBERON:0010709	3	0	pelvic complex
FF:0000728	3	0	Saos2 osteosarcoma cell line 28d untreated control sample
CL:0002140	3	0	acinar cell of sebaceous gland
CL:0000346	3	0	hair follicle dermal papilla cell
FF:0011230	3	0	human ES cells differentiated towards cardiomyocyte- day11 sample
UBERON:0002523	3	0	tunica intima
CL:0000064	3	0	ciliated cell
FF:0000570	3	0	human Monocyte-derived macrophages 1h after LPS treatment sample
CL:0000226	3	0	single nucleate cell
FF:0011132	3	0	human Hep-2 cells mock treated sample
FF:0000159	3	0	human Schwann cell sample
DOID:3594	3	1	choriocarcinoma
FF:0000697	3	0	human mesenchymal stem cells adipose derived, 120 minutes after adipogenic induction sample
FF:0000700	3	0	human mesenchymal stem cells adipose derived, 12 hours after adipogenic induction sample
FF:0000585	3	0	human Monocyte-derived macrophages 16h after LPS treatment sample
UBERON:0005418	3	0	hindlimb bud
CL:0002583	3	0	subcutaneous preadipocyte
UBERON:0012344	3	0	holocrine gland
UBERON:0004880	3	0	chordamesoderm
FF:0000694	3	0	human mesenchymal stem cells adipose derived, 60 minutes after adipogenic induction sample
UBERON:0002165	3	0	endocardium
UBERON:0003956	3	0	aqueous drainage system
UBERON:0001778	3	0	ciliary epithelium
CL:1000279	3	0	smooth muscle cell of large intestine
FF:0000516	3	0	human K562 erythroblastic leukemia line 30min after treatment with hemin sample
UBERON:0009034	3	0	stomach region
FF:0000435	3	0	human MCF7 breast cancer cell line 3h after EGF1 treatment sample
CL:0002577	3	0	placental epithelial cell
CL:1001579	3	0	cerebral cortex glial cell
FF:0011223	3	0	human ES cells differentiated towards cardiomyocyte- day4 sample
FF:0000540	3	0	human H9 Embryoid body cells 21 days after melanocytic induction sample
FF:0000246	3	0	human chondrocyte de-differentiated sample
FF:0000145	3	0	human prostate epithelial cell sample
FF:0000527	3	0	human K562 erythroblastic leukemia line 12hr after treatment with hemin sample
FF:0000457	3	0	human MCF7 breast cancer cell line 8h after HRG treatment sample
FF:0102057	3	0	lung adenocarcinoma cell sample
UBERON:0004709	3	0	pelvic appendage
FF:0104975	3	0	human myotube cell sample
FF:0104053	3	0	umbilical cord blood sample
DOID:0060072	3	1	benign neoplasm
FF:0000429	3	0	human MCF7 breast cancer cell line 45min after EGF1 treatment sample
CL:0000135	3	0	fibrocyte
FF:0000692	3	0	human mesenchymal stem cells adipose derived, 30 minutes after adipogenic induction sample
CL:0000835	3	0	myeloblast
FF:0000431	3	0	human MCF7 breast cancer cell line 80min  after EGF1 treatment sample
CL:0000817	3	0	precursor B cell
UBERON:0001992	3	0	papillary layer of dermis
UBERON:0006242	3	0	gall bladder primordium
UBERON:0006268	3	0	notochordal process
FF:0000414	3	0	human Lymphatic Endothelial cells 1hr after VEGFC treatment sample
FF:0000555	3	0	human Aortic Smooth Muscle cells 6hr after treatment with FGF2 sample
FF:0103803	3	0	serous adenocarcinoma cell line sample
FF:0000698	3	0	human mesenchymal stem cells adipose derived, 150 minutes after adipogenic induction sample
FF:0000432	3	0	human MCF7 breast cancer cell line 100min after EGF1 treatment sample
FF:0011101	3	0	human CD14-positive monocytes - mock treated sample
FF:0000530	3	0	human K562 erythroblastic leukemia line 72hr after treatment with hemin sample
UBERON:0010227	3	0	future cardiac atrium
FF:0010093	3	0	human salivary gland - adult sample
FF:0000187	3	0	human synovial cell sample
FF:0000445	3	0	human MCF7 breast cancer cell line 45min after HRG treatment sample
FF:0010064	3	0	human small intestine - fetal sample
FF:0000543	3	0	human H9 Embryoid body cells 30 days after melanocytic induction sample
FF:0000589	3	0	human Monocyte-derived macrophages 24h after LPS treatment sample
FF:0000587	3	0	human Monocyte-derived macrophages 20h after LPS treatment sample
FF:0000604	3	0	human Saos2 osteosarcoma cell line 8h after induction of calcification with ascorbate and BPG sample
CL:1001596	3	0	salivary gland glandular cell
FF:0000420	3	0	human Lymphatic Endothelial cells 3.5h after VEGFC treatment sample
FF:0000413	3	0	human Lymphatic Endothelial cells 45min after VEGFC treatment sample
FF:0000247	3	0	human endothelial cell of umbilical vein sample
UBERON:0003281	3	0	mesentery of stomach
FF:0000423	3	0	human Lymphatic Endothelial cells 6h after VEGFC treatment sample
FF:0011221	3	0	human ES cells differentiated towards cardiomyocyte- day2 sample
FF:0000439	3	0	human MCF7 breast cancer cell line 6h after EGF1 treatment sample
FF:0000040	3	0	human ciliary epithelial cell sample
FF:0000635	3	0	Candida treatment sample
DOID:2021	3	1	placenta cancer
CL:0000067	3	0	ciliated epithelial cell
FF:0000084	3	0	human keratocyte sample
FF:0000368	3	1	14 hr sample
UBERON:0007685	3	0	region of nephron tubule
UBERON:0002103	3	0	hindlimb
UBERON:0006293	3	0	spleen primordium
UBERON:0004782	3	0	gastrointestinal system serosa
FF:0000553	3	0	human Aortic Smooth Muscle cells 4hr after treatment with FGF2 sample
UBERON:0001915	3	0	endothelium of capillary
CL:0002567	3	0	light melanocyte
CL:0002575	3	0	central nervous system pericyte
FF:0000066	3	0	human fibroblast of mammary gland sample
UBERON:0001133	3	0	cardiac muscle tissue
CL:0000008	3	0	migratory cranial neural crest cell
FF:0000531	3	0	human K562 erythroblastic leukemia line 96hr after treatment with hemin sample
FF:0011104	3	0	human CD14-positive monocytes - treated with Candida sample
FF:0000444	3	0	human MCF7 breast cancer cell line 30min after HRG treatment sample
CL:0002308	3	0	epithelial cell of skin gland
CL:0002603	3	0	astrocyte of the cerebellum
FF:0100003	3	0	intestinal cell line sample
FF:0000447	3	0	human MCF7 breast cancer cell line 80min  after HRG treatment sample
FF:0000249	3	0	human eosinophil- heparinase treated sample
FF:0000582	3	0	human Monocyte-derived macrophages 10h after LPS treatment sample
CL_0002321	3	0	embryonic cell
FF:0000630	3	0	beta-glucan treatment sample
FF:0000578	3	0	human Monocyte-derived macrophages 5h after LPS treatment sample
UBERON:0007280	3	0	presumptive endocardium
FF:0010161	3	0	human globus pallidus - adult donor sample
FF:0000085	3	0	human lens epithelial cell sample
FF:0000707	3	0	human mesenchymal stem cells adipose derived, untreated control sample
FF:0000576	3	0	human Monocyte-derived macrophages 3.5h after LPS treatment sample
FF:0000248	3	0	human endothelial progenitor cell sample
FF:0000691	3	0	human mesenchymal stem cells adipose derived, 15 minutes after adipogenic induction sample
FF:0011105	3	0	human CD14-positive monocytes - treated with Cryptococcus sample
FF:0000195	3	0	human astrocyte of the cerebellum sample
FF:0000136	3	0	human placental epithelial cell sample
UBERON:0002296	3	0	dorsal mesentery
FF:0011229	3	0	human ES cells differentiated towards cardiomyocyte- day10 sample
FF:0000588	3	0	human Monocyte-derived macrophages 22h after LPS treatment sample
FF:0000411	3	0	human Lymphatic Endothelial cells 15min after VEGFC treatment sample
CL:0002363	3	0	keratocyte
UBERON:0004809	3	0	salivary gland epithelium
CL:0000307	3	0	tracheal epithelial cell
FF:0000394	3	1	24 days sample
CL:0002622	3	0	prostate stromal cell
FF:0000699	3	0	human mesenchymal stem cells adipose derived, 180 minutes after adipogenic induction sample
FF:0000595	3	0	human Saos2 osteosarcoma cell line 30min after induction of calcification with ascorbate and BPG sample
FF:0000526	3	0	human K562 erythroblastic leukemia line 6hr after treatment with hemin sample
FF:0000448	3	0	human MCF7 breast cancer cell line 100min after HRG treatment sample
FF:0000427	3	0	human MCF7 breast cancer cell line 15min after EGF1 treatment sample
FF:0000392	3	1	18 days sample
FF:0103212	3	0	T-lymphoma cell line sample
UBERON:0007771	3	0	epidermis gland
FF:0011102	3	0	human CD14-positive monocytes - treated with B-glucan sample
UBERON:0000920	3	0	egg chorion
CL:0010021	3	0	cardiac myoblast
CL:0002231	3	0	epithelial cell of prostate
UBERON:0005396	3	0	carotid artery segment
FF:0000696	3	0	human mesenchymal stem cells adipose derived, 100 minutes after adipogenic induction sample
FF:0000702	3	0	human mesenchymal stem cells adipose derived, 2 days after adipogenic induction sample
FF:0000355	3	1	180 minutes sample
FF:0000584	3	0	human Monocyte-derived macrophages 14h after LPS treatment sample
FF:0010160	3	0	human pineal gland - adult sample
FF:0000549	3	0	human Aortic Smooth Muscle cells 45min after treatment with FGF2 sample
FF:0000416	3	0	human Lymphatic Endothelial cells 100min after VEGFC treatment sample
FF:0000649	3	1	10 days sample
UBERON:0004134	3	0	proximal tubule
FF:0000695	3	0	human mesenchymal stem cells adipose derived, 80 minutes after adipogenic induction sample
FF:0000371	3	1	20 hr sample
FF:0000562	3	0	human Aortic Smooth Muscle cells 3hr after treatment with IL1b sample
FF:0010162	3	0	human pituitary gland - adult sample
FF:0000024	3	0	human CD14-positive monocyte sample
DOID:3068	3	1	glioblastoma multiforme
CL:0000513	3	0	cardiac muscle myoblast
FF:0000449	3	0	human MCF7 breast cancer cell line 2h after HRG treatment sample
FF:0000639	3	0	Streptococcus strain JRS4 treatment sample
CL:1000398	3	0	endothelial cell of hepatic sinusoid
UBERON:0002242	3	0	nucleus pulposus
FF:0000142	3	0	human subcutaneous preadipocyte sample
FF:0000369	3	1	16 hr sample
CL:0002536	3	0	amniotic epithelial cell
FF:0000515	3	0	human K562 erythroblastic leukemia line 15min after treatment with hemin sample
FF:0000528	3	0	human K562 erythroblastic leukemia line 24hr after treatment with hemin sample
FF:0000518	3	0	human K562 erythroblastic leukemia line 1hr after treatment with hemin sample
FF:0000554	3	0	human Aortic Smooth Muscle cells 5hr after treatment with FGF2 sample
CL:0002178	3	0	epithelial cell of stomach
FF:0000547	3	0	human Aortic Smooth Muscle cells 15min after treatment with FGF2 sample
UBERON:0005602	3	0	dorsal mesogastrium
FF:0011443	3	0	CD14-positive monocytes - treated with IFN + N-hexane sample
FF:0000410	3	0	human Lymphatic Endothelial cells 0min after VEGFC treatment sample
FF:0000441	3	0	human MCF7 breast cancer cell line 8h after EGF1 treatment sample
UBERON:0001821	3	0	sebaceous gland
DOID:4556	3	1	lung large cell carcinoma
UBERON:0005420	3	0	pelvic appendage bud
UBERON:0002190	3	0	subcutaneous adipose tissue
CL:0000239	3	0	brush border epithelial cell
FF:0000144	3	0	human promyelocyte/myelocyte sample
UBERON:0000154	3	0	posterior region of body
FF:0011133	3	0	human Hep-2 cells treated with Streptococci strain 5448 sample
FF:0000069	3	0	human fibroblast of villous mesenchyme sample
CL:0002589	3	0	smooth muscle cell of the brachiocephalic vasculature
FF:0101575	3	0	choriocarcinoma cell line sample
FF:0000551	3	0	human Aortic Smooth Muscle cells 2hr after treatment with FGF2 sample
FF:0000436	3	0	human MCF7 breast cancer cell line 3.5h after EGF1 treatment sample
CL:0000842	3	0	mononuclear cell
FF:0000434	3	0	human MCF7 breast cancer cell line 2.5h after EGF1 treatment sample
FF:0000065	3	0	human fibroblast of lymphatic vessel sample
CL:0000708	3	0	leptomeningeal cell
FF:0011109	3	0	human CD14-positive monocytes - treated with Salmonella sample
UBERON:0003909	3	0	sinusoid
FF:0000517	3	0	human K562 erythroblastic leukemia line 45min after treatment with hemin sample
CL:0000515	3	0	skeletal muscle myoblast
FF:0011226	3	0	human ES cells differentiated towards cardiomyocyte- day7 sample
FF:0000118	3	0	human cardiac myocyte sample
FF:0000123	3	0	human nucleus pulposus cell of intervertebral disc sample
FF:0000155	3	0	human renal proximal tubular epithelial cell sample
FF:0010083	3	0	human cerebellum - adult sample
FF:0000430	3	0	human MCF7 breast cancer cell line 1hr after EGF1 treatment sample
CL:0002554	3	0	fibroblast of lymphatic vessel
FF:0000568	3	0	human Monocyte-derived macrophages 30min after LPS treatment sample
FF:0000634	3	0	Cryptococcus treatment sample
UBERON:0004903	3	0	bronchoalveolar duct junction
UBERON:0015796	3	0	liver blood vessel
FF:0000060	3	0	human fibroblast of choroid plexus sample
FF:0000574	3	0	human Monocyte-derived macrophages 2.5h after LPS treatment sample
FF:0011220	3	0	human ES cells differentiated towards cardiomyocyte- day1 sample
FF:0000421	3	0	human Lymphatic Endothelial cells 4h after VEGFC treatment sample
FF:0000603	3	0	human Saos2 osteosarcoma cell line 4h after induction of calcification with ascorbate and BPG sample
FF:0000532	3	0	human H9 Embryoid body cells 0 days after melanocytic induction sample
FF:0000438	3	0	human MCF7 breast cancer cell line 5h after EGF1 treatment sample
UBERON:0007204	3	0	brachiocephalic vasculature
CL:0002591	3	0	smooth muscle cell of the pulmonary artery
FF:0000071	3	0	human hair follicle dermal papilla cell sample
FF:0000366	3	1	10 hr sample
FF:0000597	3	0	human Saos2 osteosarcoma cell line 60min after induction of calcification with ascorbate and BPG sample
FF:0000450	3	0	human MCF7 breast cancer cell line 2.5h after HRG treatment sample
CL:0000825	3	0	pro-NK cell
FF:0000064	3	0	human fibroblast of lung sample
FF:0000010	3	0	human amniotic membrane cell- Amnion sample
FF:0000133	3	0	human pericyte sample
